"TIME","GEO","NA_ITEM","PPP_CAT","Value"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU28)","Food","700"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","10,500"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","7,300"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","800"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27_2019)","Food","700"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","200"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27)","Gross domestic product","10,600"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","7,500"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","800"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27)","Food","700"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU15)","Gross domestic product","11,200"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","7,900"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","900"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU15)","Food","800"
"2009","Bulgaria","Real expenditure per capita (in PPS_EU15)","Bread and cereals","200"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","43"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","43"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","50"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","48"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","55"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","44"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","44"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","49"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","47"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","54"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","43"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","43"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","50"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","48"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","55"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","39"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","39"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","48"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","46"
"2009","Bulgaria","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","52"
"2009","Czechia","Purchasing power parities (EU28=1)","Gross domestic product","17.9289"
"2009","Czechia","Purchasing power parities (EU28=1)","Actual individual consumption","17.0614"
"2009","Czechia","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","19.6410"
"2009","Czechia","Purchasing power parities (EU28=1)","Food","19.1450"
"2009","Czechia","Purchasing power parities (EU28=1)","Bread and cereals","17.4831"
"2009","Czechia","Purchasing power parities (EU27_2019=1)","Gross domestic product","18.0628"
"2009","Czechia","Purchasing power parities (EU27_2019=1)","Actual individual consumption","17.2844"
"2009","Czechia","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","19.5523"
"2009","Czechia","Purchasing power parities (EU27_2019=1)","Food","19.0482"
"2009","Czechia","Purchasing power parities (EU27_2019=1)","Bread and cereals","17.0487"
"2009","Czechia","Purchasing power parities (EU27=1)","Gross domestic product","17.8991"
"2009","Czechia","Purchasing power parities (EU27=1)","Actual individual consumption","17.0350"
"2009","Czechia","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","19.6328"
"2009","Czechia","Purchasing power parities (EU27=1)","Food","19.1349"
"2009","Czechia","Purchasing power parities (EU27=1)","Bread and cereals","17.4767"
"2009","Czechia","Purchasing power parities (EU15=1)","Gross domestic product","16.9132"
"2009","Czechia","Purchasing power parities (EU15=1)","Actual individual consumption","16.0389"
"2009","Czechia","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","18.4788"
"2009","Czechia","Purchasing power parities (EU15=1)","Food","17.9482"
"2009","Czechia","Purchasing power parities (EU15=1)","Bread and cereals","16.4405"
"2009","Czechia","Price level indices (EU28=100)","Gross domestic product","67.8"
"2009","Czechia","Price level indices (EU28=100)","Actual individual consumption","64.5"
"2009","Czechia","Price level indices (EU28=100)","Food and non-alcoholic beverages","74.3"
"2009","Czechia","Price level indices (EU28=100)","Food","72.4"
"2009","Czechia","Price level indices (EU28=100)","Bread and cereals","66.1"
"2009","Czechia","Price level indices (EU27_2019=100)","Gross domestic product","68.3"
"2009","Czechia","Price level indices (EU27_2019=100)","Actual individual consumption","65.4"
"2009","Czechia","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","74.0"
"2009","Czechia","Price level indices (EU27_2019=100)","Food","72.1"
"2009","Czechia","Price level indices (EU27_2019=100)","Bread and cereals","64.5"
"2009","Czechia","Price level indices (EU27=100)","Gross domestic product","67.7"
"2009","Czechia","Price level indices (EU27=100)","Actual individual consumption","64.4"
"2009","Czechia","Price level indices (EU27=100)","Food and non-alcoholic beverages","74.3"
"2009","Czechia","Price level indices (EU27=100)","Food","72.4"
"2009","Czechia","Price level indices (EU27=100)","Bread and cereals","66.1"
"2009","Czechia","Price level indices (EU15=100)","Gross domestic product","64.0"
"2009","Czechia","Price level indices (EU15=100)","Actual individual consumption","60.7"
"2009","Czechia","Price level indices (EU15=100)","Food and non-alcoholic beverages","69.9"
"2009","Czechia","Price level indices (EU15=100)","Food","67.9"
"2009","Czechia","Price level indices (EU15=100)","Bread and cereals","62.2"
"2009","Czechia","Nominal expenditure in national currency","Gross domestic product","3,930,409"
"2009","Czechia","Nominal expenditure in national currency","Actual individual consumption","2,323,587"
"2009","Czechia","Nominal expenditure in national currency","Food and non-alcoholic beverages","278,734"
"2009","Czechia","Nominal expenditure in national currency","Food","245,417"
"2009","Czechia","Nominal expenditure in national currency","Bread and cereals","38,184"
"2009","Czechia","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2009","Czechia","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","59.1"
"2009","Czechia","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","7.1"
"2009","Czechia","Nominal expenditure as a percentage of GDP (GDP=100)","Food","6.2"
"2009","Czechia","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.0"
"2009","Czechia","Nominal expenditure (in euro)","Gross domestic product","148,682"
"2009","Czechia","Nominal expenditure (in euro)","Actual individual consumption","87,898"
"2009","Czechia","Nominal expenditure (in euro)","Food and non-alcoholic beverages","10,544"
"2009","Czechia","Nominal expenditure (in euro)","Food","9,284"
"2009","Czechia","Nominal expenditure (in euro)","Bread and cereals","1,444"
"2009","Czechia","Nominal expenditure per inhabitant (in euro)","Gross domestic product","14,172"
"2009","Czechia","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","8,378"
"2009","Czechia","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,005"
"2009","Czechia","Nominal expenditure per inhabitant (in euro)","Food","885"
"2009","Czechia","Nominal expenditure per inhabitant (in euro)","Bread and cereals","138"
"2009","Czechia","Real expenditure (in PPS_EU28)","Gross domestic product","219,222"
"2009","Czechia","Real expenditure (in PPS_EU28)","Actual individual consumption","136,189"
"2009","Czechia","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","14,191"
"2009","Czechia","Real expenditure (in PPS_EU28)","Food","12,819"
"2009","Czechia","Real expenditure (in PPS_EU28)","Bread and cereals","2,184"
"2009","Czechia","Real expenditure (in PPS_EU27_2019)","Gross domestic product","217,605"
"2009","Czechia","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","134,480"
"2009","Czechia","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","14,263"
"2009","Czechia","Real expenditure (in PPS_EU27_2019)","Food","12,890"
"2009","Czechia","Real expenditure (in PPS_EU27_2019)","Bread and cereals","2,241"
"2009","Czechia","Real expenditure (in PPS_EU27)","Gross domestic product","219,587"
"2009","Czechia","Real expenditure (in PPS_EU27)","Actual individual consumption","136,400"
"2009","Czechia","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","14,197"
"2009","Czechia","Real expenditure (in PPS_EU27)","Food","12,826"
"2009","Czechia","Real expenditure (in PPS_EU27)","Bread and cereals","2,185"
"2009","Czechia","Real expenditure (in PPS_EU15)","Gross domestic product","232,388"
"2009","Czechia","Real expenditure (in PPS_EU15)","Actual individual consumption","144,872"
"2009","Czechia","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","15,084"
"2009","Czechia","Real expenditure (in PPS_EU15)","Food","13,674"
"2009","Czechia","Real expenditure (in PPS_EU15)","Bread and cereals","2,323"
"2009","Czechia","Real expenditure per capita (in PPS_EU28)","Gross domestic product","20,900"
"2009","Czechia","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","13,000"
"2009","Czechia","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,400"
"2009","Czechia","Real expenditure per capita (in PPS_EU28)","Food","1,200"
"2009","Czechia","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200"
"2009","Czechia","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","20,700"
"2009","Czechia","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","12,800"
"2009","Czechia","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","1,400"
"2009","Czechia","Real expenditure per capita (in PPS_EU27_2019)","Food","1,200"
"2009","Czechia","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","200"
"2009","Czechia","Real expenditure per capita (in PPS_EU27)","Gross domestic product","20,900"
"2009","Czechia","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","13,000"
"2009","Czechia","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,400"
"2009","Czechia","Real expenditure per capita (in PPS_EU27)","Food","1,200"
"2009","Czechia","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200"
"2009","Czechia","Real expenditure per capita (in PPS_EU15)","Gross domestic product","22,200"
"2009","Czechia","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","13,800"
"2009","Czechia","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","1,400"
"2009","Czechia","Real expenditure per capita (in PPS_EU15)","Food","1,300"
